machine_id,operator_id,window,anomaly_score,reason,habit_vs_bottleneck
EXC005,OP1013,2025-05-09 08:00:00,0.6195983912898864,idle ratio 100% vs your usual 13%,unclassified
EXC005,OP1013,2025-05-09 11:30:00,0.6160204586066488,5 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,site_bottleneck
EXC005,OP1015,2025-03-19 08:00:00,0.618354646241814,idle ratio 100% vs your usual 33%,unclassified
EXC005,OP1015,2025-03-19 11:00:00,0.6513607028556667,idle ratio 80% vs your usual 33%; 12 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,operator_habit
EXC005,OP1015,2025-03-20 15:30:00,0.6330578496778392,idle ratio 100% vs your usual 33%; 5 belt-unfastened minute(s) this window,unclassified
EXC005,OP1016,2025-04-16 09:30:00,0.6490683288541591,12 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,site_bottleneck
EXC005,OP1016,2025-04-16 09:45:00,0.638556318327371,15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1016,2025-04-16 15:15:00,0.63766793472502,15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1016,2025-04-16 15:30:00,0.6334950812274229,15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1016,2025-04-16 15:45:00,0.6521661664362202,13 belt-unfastened minute(s) this window,unclassified
EXC005,OP1016,2025-04-26 13:30:00,0.6187218774885335,9 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
EXC005,OP1016,2025-05-19 09:45:00,0.6240796247373196,7 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
EXC005,OP1016,2025-05-19 13:00:00,0.6413462438007542,15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1017,2025-05-23 14:15:00,0.6488448511021494,8 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
EXC005,OP1017,2025-06-05 08:00:00,0.6308179986190761,idle ratio 100% vs your usual 12%,unclassified
EXC005,OP1018,2025-03-22 08:00:00,0.6491278203333175,idle ratio 87% vs your usual 33%; 13 belt-unfastened minute(s) this window,operator_habit
EXC005,OP1018,2025-03-22 08:15:00,0.640614202885796,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1018,2025-03-22 08:30:00,0.6489035878833265,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1018,2025-03-22 08:45:00,0.6648801624408313,idle ratio 87% vs your usual 33%; 13 belt-unfastened minute(s) this window,unclassified
EXC005,OP1018,2025-03-22 13:30:00,0.6563844992515444,idle ratio 80% vs your usual 33%; 12 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
EXC005,OP1018,2025-03-22 14:15:00,0.6389584461411427,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1018,2025-03-22 14:30:00,0.6705167672148656,idle ratio 80% vs your usual 33%; 12 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
EXC005,OP1018,2025-03-22 16:15:00,0.6019082059531375,high fuel per cycle vs your baseline,unclassified
EXC005,OP1018,2025-05-14 10:15:00,0.6037868426866295,10 belt-unfastened minute(s) this window,operator_habit
EXC005,OP1018,2025-05-14 11:15:00,0.6413923288499711,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1018,2025-05-14 11:45:00,0.6210134782534313,high fuel per cycle vs your baseline,unclassified
EXC005,OP1019,2025-04-25 07:45:00,0.6453510615090888,idle ratio 100% vs your usual 15%,site_bottleneck
EXC005,OP1020,2025-03-18 07:15:00,0.6192559848579344,idle ratio 100% vs your usual 30%,unclassified
EXC005,OP1021,2025-05-16 08:00:00,0.6339742606985891,idle ratio 100% vs your usual 34%,unclassified
EXC005,OP1021,2025-05-16 10:45:00,0.6539058399989407,12 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,operator_habit
EXC005,OP1021,2025-05-16 12:45:00,0.6414816512629598,idle ratio 100% vs your usual 34%; 15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1021,2025-05-16 13:00:00,0.6425032188705032,idle ratio 100% vs your usual 34%; 15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1021,2025-05-16 13:15:00,0.6411494395614046,idle ratio 100% vs your usual 34%; 15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1021,2025-05-16 13:30:00,0.6515749787124636,idle ratio 100% vs your usual 34%; 15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1021,2025-05-16 15:15:00,0.6230974189498589,high fuel per cycle vs your baseline,unclassified
EXC005,OP1021,2025-05-16 17:00:00,0.6643437992604424,idle ratio 87% vs your usual 34%; 13 belt-unfastened minute(s) this window,operator_habit
EXC005,OP1021,2025-05-16 18:00:00,0.6196440098867805,idle ratio 100% vs your usual 34%,unclassified
EXC005,OP1021,2025-06-07 09:00:00,0.6493939756596286,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,site_bottleneck
EXC005,OP1021,2025-06-07 09:30:00,0.6499774448583626,idle ratio 100% vs your usual 34%; 15 belt-unfastened minute(s) this window,site_bottleneck
EXC005,OP1021,2025-06-07 09:45:00,0.6405250012597107,idle ratio 100% vs your usual 34%; 15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1021,2025-06-07 10:00:00,0.640116763024609,idle ratio 100% vs your usual 34%; 15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1021,2025-06-07 10:15:00,0.6409325797762019,idle ratio 100% vs your usual 34%; 15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1021,2025-06-07 10:30:00,0.6349575419175256,idle ratio 100% vs your usual 34%; 15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1021,2025-06-07 10:45:00,0.662900136990601,12 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
EXC005,OP1021,2025-06-07 16:30:00,0.6496127347931131,idle ratio 87% vs your usual 34%; 13 belt-unfastened minute(s) this window,unclassified
EXC005,OP1022,2025-03-27 20:00:00,0.6115638790876636,mildly elevated vs baseline: idle ratio 100% vs your usual 62%,unclassified
EXC005,OP1022,2025-03-28 04:15:00,0.6382895877150224,15 belt-unfastened minute(s) this window,site_bottleneck
EXC005,OP1022,2025-04-03 23:45:00,0.6712121124195255,14 belt-unfastened minute(s) this window,unclassified
EXC005,OP1023,2025-06-03 08:30:00,0.6228866650068682,8 belt-unfastened minute(s) this window,unclassified
EXC005,OP1023,2025-06-03 12:30:00,0.6011747296160413,idle ratio 73% vs your usual 28%; high fuel per cycle vs your baseline,unclassified
EXC005,OP1025,2025-03-26 08:00:00,0.5983270887385329,10 belt-unfastened minute(s) this window,operator_habit
EXC005,OP1025,2025-03-26 08:15:00,0.6407417231405653,15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1025,2025-03-26 12:45:00,0.636724555389134,15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1025,2025-03-26 13:00:00,0.6349702257172725,15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1025,2025-03-26 13:15:00,0.6486309189471032,15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1025,2025-05-30 11:30:00,0.6362939019720201,15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1025,2025-05-30 11:45:00,0.6405250012597107,15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1025,2025-05-30 12:00:00,0.6385004416709035,15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1025,2025-05-30 12:15:00,0.6411494395614046,15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1025,2025-05-30 16:45:00,0.632424451692739,15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1025,2025-05-30 17:00:00,0.6687618118638363,13 belt-unfastened minute(s) this window,unclassified
EXC005,OP1026,2025-04-02 02:45:00,0.6407910546001346,15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1026,2025-04-02 03:00:00,0.6382895877150224,15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1026,2025-04-02 03:45:00,0.6171706887051733,mildly elevated vs baseline: idle ratio 100% vs your usual 62%,operator_habit
EXC005,OP1026,2025-05-17 20:45:00,0.6595459619061677,12 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
EXC005,OP1026,2025-05-18 03:15:00,0.6448217660582912,15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1027,2025-04-30 11:30:00,0.6594666152696678,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
EXC005,OP1027,2025-04-30 14:15:00,0.6536954090564416,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
EXC005,OP1027,2025-04-30 15:00:00,0.636724555389134,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1027,2025-04-30 15:15:00,0.6409835378241368,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1027,2025-04-30 15:30:00,0.636432627138994,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1027,2025-04-30 15:45:00,0.6411494395614046,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1027,2025-04-30 16:00:00,0.6588769417930006,12 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
EXC005,OP1027,2025-04-30 16:45:00,0.6116193551110729,idle ratio 100% vs your usual 33%,unclassified
EXC005,OP1027,2025-05-03 12:30:00,0.6149248167326806,high fuel per cycle vs your baseline,unclassified
EXC005,OP1027,2025-05-03 15:30:00,0.609013587152421,unusually low load-cycle throughput this window,unclassified
EXC005,OP1027,2025-05-26 10:15:00,0.6480186225870043,idle ratio 87% vs your usual 33%; 13 belt-unfastened minute(s) this window,site_bottleneck
EXC005,OP1027,2025-05-26 13:15:00,0.6053747104948798,high fuel per cycle vs your baseline,unclassified
EXC005,OP1029,2025-04-05 07:45:00,0.6451327805843251,idle ratio 100% vs your usual 31%,unclassified
EXC005,OP1029,2025-04-05 10:00:00,0.6533656098964579,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
EXC005,OP1029,2025-04-05 10:30:00,0.6519118644663547,idle ratio 80% vs your usual 31%; 12 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
EXC005,OP1029,2025-04-05 15:15:00,0.6074997226733879,high fuel per cycle vs your baseline,unclassified
EXC005,OP1029,2025-04-07 10:30:00,0.654146221436521,idle ratio 87% vs your usual 31%; 13 belt-unfastened minute(s) this window,operator_habit
EXC005,OP1029,2025-04-07 10:45:00,0.635931815002473,idle ratio 100% vs your usual 31%; 15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1029,2025-04-07 11:00:00,0.6427206100820484,idle ratio 100% vs your usual 31%; 15 belt-unfastened minute(s) this window,unclassified
EXC005,OP1029,2025-05-15 10:45:00,0.657010151566648,idle ratio 80% vs your usual 31%; 12 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,operator_habit
EXC005,OP1029,2025-05-15 13:15:00,0.6228553422916849,high fuel per cycle vs your baseline,unclassified
EXC005,OP1030,2025-06-09 09:45:00,0.6139875513961142,high fuel per cycle vs your baseline,unclassified
EXC005,OP1031,2025-03-25 07:45:00,0.6333608998922267,idle ratio 100% vs your usual 13%,unclassified
EXC005,OP1031,2025-03-25 15:15:00,0.6844622029143845,unusually low load-cycle throughput this window,unclassified
EXC005,OP1032,2025-06-01 20:15:00,0.6024286692540709,idle ratio 100% vs your usual 15%,site_bottleneck
EXC005,OP1033,2025-04-09 07:45:00,0.6434598822745559,idle ratio 100% vs your usual 30%,unclassified
EXC005,OP1035,2025-05-08 09:00:00,0.6069950474880061,high fuel per cycle vs your baseline,unclassified
EXC005,OP1035,2025-05-08 11:45:00,0.6545176096196952,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,site_bottleneck
EXC005,OP1035,2025-05-08 12:15:00,0.6309069833400116,10 belt-unfastened minute(s) this window,unclassified
EXC005,OP1035,2025-05-08 13:15:00,0.6628812619094447,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
EXC005,OP1035,2025-05-08 16:15:00,0.6625815069964013,idle ratio 100% vs your usual 33%,unclassified
EXC005,OP1035,2025-06-10 16:15:00,0.6482231508145474,idle ratio 80% vs your usual 33%; 12 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,site_bottleneck
EXC005,OP1036,2025-06-13 08:00:00,0.6221887457930623,idle ratio 100% vs your usual 14%,unclassified
EXC005,OP1036,2025-06-13 15:15:00,0.6644723417235561,unusually low load-cycle throughput this window,unclassified
EXC005,OP1038,2025-03-21 15:30:00,0.6872366457329404,unusually low load-cycle throughput this window,unclassified
EXC005,OP1039,2025-03-23 07:45:00,0.6303869657948535,idle ratio 100% vs your usual 31%,unclassified
EXC005,OP1039,2025-03-23 15:00:00,0.6530642169792213,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,site_bottleneck
EXC005,OP1039,2025-04-11 09:45:00,0.6530373883610242,idle ratio 87% vs your usual 31%; 13 belt-unfastened minute(s) this window,unclassified
EXC005,OP1040,2025-04-08 07:15:00,0.6196449338121098,idle ratio 100% vs your usual 14%,unclassified
EXC006,OP1001,2025-05-01 08:00:00,0.6254696312190176,idle ratio 100% vs your usual 33%,site_bottleneck
EXC006,OP1001,2025-05-01 09:45:00,0.6238863851050231,10 belt-unfastened minute(s) this window,operator_habit
EXC006,OP1001,2025-05-01 14:00:00,0.657088290096823,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1001,2025-05-01 15:15:00,0.629003309816368,idle ratio 80% vs your usual 33%; 12 belt-unfastened minute(s) this window,site_bottleneck
EXC006,OP1001,2025-05-01 15:30:00,0.6517288258511761,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1001,2025-05-01 15:45:00,0.649639817454973,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1001,2025-05-01 16:00:00,0.6557888210666565,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1001,2025-05-01 17:00:00,0.6497309805505265,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1001,2025-05-01 17:15:00,0.6107629422498897,11 belt-unfastened minute(s) this window,unclassified
EXC006,OP1001,2025-05-01 17:45:00,0.6397481081704189,idle ratio 100% vs your usual 33%,unclassified
EXC006,OP1001,2025-05-22 12:00:00,0.624274249150681,11 belt-unfastened minute(s) this window,unclassified
EXC006,OP1001,2025-05-22 14:00:00,0.6499432536431028,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1001,2025-06-08 11:00:00,0.6113309231152192,10 belt-unfastened minute(s) this window,unclassified
EXC006,OP1002,2025-03-28 09:00:00,0.6598855418803607,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1002,2025-03-28 09:15:00,0.6447802606474892,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1002,2025-03-28 09:30:00,0.6526396130610096,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1002,2025-03-28 11:45:00,0.6236142988160416,12 belt-unfastened minute(s) this window,operator_habit
EXC006,OP1002,2025-03-28 12:00:00,0.6485865696738533,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1002,2025-03-28 12:15:00,0.6478111286000673,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1002,2025-03-28 12:30:00,0.6532653298323855,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1002,2025-03-28 15:30:00,0.6849104574907025,unusually low load-cycle throughput this window,unclassified
EXC006,OP1003,2025-03-23 19:30:00,0.6438569549740543,idle ratio 100% vs your usual 28%,unclassified
EXC006,OP1004,2025-03-27 07:30:00,0.6058641830126618,idle ratio 100% vs your usual 14%,unclassified
EXC006,OP1004,2025-04-13 08:00:00,0.6024286692540709,idle ratio 100% vs your usual 14%,unclassified
EXC006,OP1004,2025-05-07 08:00:00,0.6065264271069443,idle ratio 100% vs your usual 14%,unclassified
EXC006,OP1005,2025-04-08 08:00:00,0.6112160950007435,idle ratio 83% vs your usual 15%,unclassified
EXC006,OP1005,2025-06-12 07:45:00,0.6261487431721504,idle ratio 100% vs your usual 15%,site_bottleneck
EXC006,OP1007,2025-05-08 09:15:00,0.601967719166912,10 belt-unfastened minute(s) this window,operator_habit
EXC006,OP1007,2025-05-08 09:30:00,0.6527907286028373,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1007,2025-05-08 09:45:00,0.6451921216069225,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1007,2025-05-08 10:00:00,0.6590508889101027,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1007,2025-05-08 10:15:00,0.644562172788093,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1007,2025-05-08 10:30:00,0.6532325473238118,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1007,2025-05-08 13:15:00,0.6457887528903014,13 belt-unfastened minute(s) this window,operator_habit
EXC006,OP1007,2025-05-08 13:30:00,0.6526902801714267,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1007,2025-05-08 13:45:00,0.6542048849379419,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1007,2025-05-08 14:00:00,0.6512248699473225,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1007,2025-05-08 14:15:00,0.6579256424769317,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1007,2025-05-08 14:30:00,0.6333229913075503,12 belt-unfastened minute(s) this window,unclassified
EXC006,OP1007,2025-05-29 12:00:00,0.6020233346115333,10 belt-unfastened minute(s) this window,operator_habit
EXC006,OP1007,2025-05-29 12:15:00,0.6517288258511761,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1007,2025-05-29 15:15:00,0.6309706336686235,12 belt-unfastened minute(s) this window,site_bottleneck
EXC006,OP1007,2025-05-31 07:30:00,0.6044252153127595,mildly elevated vs baseline: idle ratio 100% vs your usual 59%,unclassified
EXC006,OP1007,2025-05-31 10:30:00,0.6564831034373536,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1007,2025-05-31 16:45:00,0.6449875134929802,8 belt-unfastened minute(s) this window,site_bottleneck
EXC006,OP1007,2025-06-05 07:15:00,0.6432354041259468,mildly elevated vs baseline: idle ratio 100% vs your usual 59%,operator_habit
EXC006,OP1008,2025-04-19 07:30:00,0.6196449338121098,mildly elevated vs baseline: idle ratio 100% vs your usual 60%,unclassified
EXC006,OP1008,2025-04-19 13:00:00,0.6095686186331695,11 belt-unfastened minute(s) this window,operator_habit
EXC006,OP1008,2025-04-19 13:15:00,0.6623149030420044,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1008,2025-04-19 13:30:00,0.6565138777560646,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1008,2025-04-22 08:00:00,0.6324950828575973,mildly elevated vs baseline: idle ratio 100% vs your usual 60%,unclassified
EXC006,OP1008,2025-04-22 08:45:00,0.6549851489318264,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1008,2025-04-22 09:00:00,0.6538958361491054,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1008,2025-04-22 09:15:00,0.6222864076614205,10 belt-unfastened minute(s) this window,unclassified
EXC006,OP1009,2025-04-03 08:00:00,0.6081073778639436,idle ratio 100% vs your usual 14%,unclassified
EXC006,OP1009,2025-05-12 07:45:00,0.6018732639054496,idle ratio 100% vs your usual 14%,unclassified
EXC006,OP1010,2025-04-05 07:30:00,0.6072279317093862,idle ratio 100% vs your usual 14%,unclassified
EXC006,OP1013,2025-03-25 08:00:00,0.6023234891344657,7 belt-unfastened minute(s) this window,unclassified
EXC006,OP1013,2025-04-09 07:45:00,0.6358298608987348,idle ratio 100% vs your usual 13%,unclassified
EXC006,OP1014,2025-04-01 20:00:00,0.5988574374468684,idle ratio 83% vs your usual 14%,unclassified
EXC006,OP1014,2025-04-24 19:30:00,0.6460063475159543,idle ratio 100% vs your usual 14%,unclassified
EXC006,OP1015,2025-05-11 15:45:00,0.6903698847654056,unusually low load-cycle throughput this window,unclassified
EXC006,OP1016,2025-03-19 08:15:00,0.659190648474996,13 belt-unfastened minute(s) this window,operator_habit
EXC006,OP1016,2025-03-19 08:30:00,0.6498020258416352,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1016,2025-03-19 08:45:00,0.6544806737136566,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1016,2025-03-19 15:45:00,0.5983638703011608,unusually low load-cycle throughput this window,unclassified
EXC006,OP1016,2025-05-21 11:00:00,0.6433362192466333,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1016,2025-05-21 11:15:00,0.6585936966458751,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1016,2025-05-21 15:30:00,0.6565915664032735,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1017,2025-04-14 13:00:00,0.6036072021483113,7 belt-unfastened minute(s) this window,unclassified
EXC006,OP1017,2025-04-14 14:30:00,0.612434773092633,7 belt-unfastened minute(s) this window,unclassified
EXC006,OP1018,2025-03-17 10:30:00,0.6173473755771082,11 belt-unfastened minute(s) this window,unclassified
EXC006,OP1018,2025-03-18 08:15:00,0.6225867029430204,10 belt-unfastened minute(s) this window,unclassified
EXC006,OP1018,2025-04-07 08:00:00,0.6356220401960864,idle ratio 100% vs your usual 33%,unclassified
EXC006,OP1018,2025-04-07 09:00:00,0.6194076304405755,10 belt-unfastened minute(s) this window,operator_habit
EXC006,OP1018,2025-04-07 10:00:00,0.6128755495888887,11 belt-unfastened minute(s) this window,site_bottleneck
EXC006,OP1018,2025-04-07 14:30:00,0.613429857679717,10 belt-unfastened minute(s) this window,site_bottleneck
EXC006,OP1018,2025-04-07 15:00:00,0.6505642904557429,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1018,2025-04-07 15:15:00,0.6499052187081802,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1018,2025-04-07 15:30:00,0.6475499692445068,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1018,2025-04-07 15:45:00,0.6526660254183747,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1018,2025-04-07 16:00:00,0.647330944570112,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1018,2025-05-25 07:45:00,0.6099969509840375,idle ratio 100% vs your usual 33%,unclassified
EXC006,OP1018,2025-05-25 10:45:00,0.6480303157449135,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1019,2025-06-03 07:45:00,0.6083338082031586,idle ratio 100% vs your usual 15%,unclassified
EXC006,OP1020,2025-04-02 08:15:00,0.6436391794098231,idle ratio 100% vs your usual 30%,operator_habit
EXC006,OP1020,2025-04-02 10:00:00,0.6454308511503352,idle ratio 80% vs your usual 30%; 12 belt-unfastened minute(s) this window,unclassified
EXC006,OP1020,2025-04-02 10:15:00,0.628276275634639,idle ratio 80% vs your usual 30%; 12 belt-unfastened minute(s) this window,unclassified
EXC006,OP1020,2025-04-02 11:15:00,0.6036082821682626,10 belt-unfastened minute(s) this window,unclassified
EXC006,OP1021,2025-05-09 07:30:00,0.6359108052388869,idle ratio 100% vs your usual 34%,unclassified
EXC006,OP1021,2025-05-09 12:45:00,0.6545799522950175,idle ratio 87% vs your usual 34%; 13 belt-unfastened minute(s) this window,operator_habit
EXC006,OP1021,2025-05-09 13:30:00,0.6549441591665061,idle ratio 87% vs your usual 34%; 13 belt-unfastened minute(s) this window,operator_habit
EXC006,OP1021,2025-05-09 15:00:00,0.6142949431289345,11 belt-unfastened minute(s) this window,operator_habit
EXC006,OP1021,2025-06-13 07:30:00,0.6028364021651951,idle ratio 100% vs your usual 34%,unclassified
EXC006,OP1021,2025-06-13 09:00:00,0.6056827536472608,10 belt-unfastened minute(s) this window,site_bottleneck
EXC006,OP1021,2025-06-13 09:30:00,0.6499057558387119,idle ratio 87% vs your usual 34%; 13 belt-unfastened minute(s) this window,operator_habit
EXC006,OP1021,2025-06-13 11:45:00,0.6776093994862884,idle ratio 93% vs your usual 34%; 14 belt-unfastened minute(s) this window,site_bottleneck
EXC006,OP1021,2025-06-13 14:00:00,0.6474656017141444,idle ratio 87% vs your usual 34%; 13 belt-unfastened minute(s) this window,unclassified
EXC006,OP1023,2025-03-30 12:00:00,0.624848947314954,idle ratio 80% vs your usual 28%; 12 belt-unfastened minute(s) this window,unclassified
EXC006,OP1023,2025-04-10 09:30:00,0.6285778787214689,idle ratio 80% vs your usual 28%; 12 belt-unfastened minute(s) this window,operator_habit
EXC006,OP1023,2025-04-10 15:15:00,0.6002276595143373,idle ratio 100% vs your usual 28%,unclassified
EXC006,OP1025,2025-03-29 13:30:00,0.65002188660733,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1025,2025-03-29 13:45:00,0.6459696502010988,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1025,2025-04-16 15:00:00,0.6545198167626046,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1025,2025-04-16 15:15:00,0.6600460772467639,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1025,2025-04-16 15:30:00,0.6590508889101027,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1025,2025-04-16 15:45:00,0.6511223067889502,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1025,2025-04-16 16:00:00,0.6526660254183747,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1025,2025-04-18 14:30:00,0.653353018381562,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1025,2025-04-18 14:45:00,0.6612841883917673,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1025,2025-04-18 17:45:00,0.6494307859828149,unusually low load-cycle throughput this window,unclassified
EXC006,OP1025,2025-05-14 13:15:00,0.6462790568560688,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1025,2025-05-14 15:00:00,0.6260966666859783,mildly elevated vs baseline: idle ratio 100% vs your usual 62%,unclassified
EXC006,OP1025,2025-05-24 09:30:00,0.6487038369824326,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1025,2025-05-24 14:15:00,0.6169415884503137,10 belt-unfastened minute(s) this window,operator_habit
EXC006,OP1025,2025-05-24 14:30:00,0.6506993626381874,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1025,2025-05-24 14:45:00,0.6446807931630254,13 belt-unfastened minute(s) this window,unclassified
EXC006,OP1026,2025-04-29 19:45:00,0.6359108052388869,mildly elevated vs baseline: idle ratio 100% vs your usual 62%,unclassified
EXC006,OP1026,2025-04-30 03:45:00,0.6440350722199172,11 belt-unfastened minute(s) this window,unclassified
EXC006,OP1026,2025-04-30 20:00:00,0.6056863758961223,mildly elevated vs baseline: idle ratio 100% vs your usual 62%,site_bottleneck
EXC006,OP1026,2025-05-01 02:15:00,0.6492722528409562,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1026,2025-05-01 03:45:00,0.6481562316266687,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1026,2025-05-01 04:00:00,0.6603899618851553,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1026,2025-05-01 04:15:00,0.6497301430995778,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1026,2025-05-01 05:00:00,0.6309555003543298,mildly elevated vs baseline: idle ratio 100% vs your usual 62%,unclassified
EXC006,OP1026,2025-05-04 02:15:00,0.6469806753381596,15 belt-unfastened minute(s) this window,unclassified
